Created,Text,User,Company,Symbol,TwitterTerm
2020-04-14,"2009 Julissa Brisman was murdered #OnThisDay at the Copley @Marriott in #Boston by ’The Craigslist Killer’ @FBIBoston @BostonHerald @WCVB @7News @wbz @boston25 @BostonGlobe @masslivenews @capecod_online @PatriotLedger 
https://t.co/QV2ZEh7NWm",VanishedPlanet,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"From @OConnellPostbiz: With 4 million workers out of jobs, the hotel industry is lobbying for changes so hotels can use stimulus money for franchise fees to @Marriott @HiltonHotels &amp; other fixed costs. Workers say that puts shareholders ahead of rehiring. https://t.co/rS1xFrccYZ",ZivaBranstetter,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"So @MarriottIntl @Marriott @MarriottBonvoy still threatening us for now $454,041.67, claiming we were required to proceed with an event there when San Jose made it a crime to hold an event",jasonlk,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"I've been trying to unsubscribe from @Marriott mailing list for 6 months. Today their website progressed from ""It may take 7 days to update"" to ""You cannot unsubscribe on-line at this time"".",unfortunatalie,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,After reading this @nytimes by @petersgoodman I retract my sympathy for @Marriott CEO. They could have invested in their workforce and they didn't. And you and I are paying for their stock buybacks. Cc @kairyssdal  https://t.co/pJSDQR8j3m https://t.co/TVXSq8jsBl,NathanSpencer,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"Early Riser

@Marriott https://t.co/iOfUn2Txv8",_steve2_,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,Obsessed with the cute little coffee makers and coffee at @Marriott hotels and just found out you can buy it!! https://t.co/Jvjb2AN3tU,angelabray,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"Marriott offers free stay for US medical staff working on COVID-19 duty 
Read More: https://t.co/IBv1iEtjsL 
#hotelier #hotelierindia #hoteliernews #travelnews #travel #coronavirus #covid19 #coronavirusupdates #covid19updates
@Marriott Hotels  @Marriott  @Marriott Hotels",Hotelier_India,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"I prefer 

@Ecolab 

For getting up the 

Dust 🐰 

@Marriott",_steve2_,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"Instagram Followers for @Jaygup23 (#10 Recruit in the ESPN 100): 691k

For context, IG followers for the following:

@lyft: 174k
@HiltonHotels: 313k
@Marriott: 453k
@Chilis: 370k
@ChrisCuomo: 579k
@Khris22m: 243k
@ASU: 105k
@dougducey (governor of Arizona): 14.5k

@darrenrovell",ZainMotani,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"We can fix this @Marriott

For America. 

We have the empathy.
We have the capacity.

Please connect with @hardlynormal of @invisiblepeople

Mahalo

#CoalitionImpossible https://t.co/jVfzwPlE7V",Empty_Paradox,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,".@Marriott  is furloughing most of its US workers, who may lose their access to health care. It's also seeking to give a raise &amp; cash bonus to its chief executive https://t.co/J4s1fQKI4h",kjovano,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"In today's #coronavirus roundup, @Marriott gets props, @Ticketmaster gets boos.

Insurers are told to give refunds, LAUSD won't give any F's.

And best of all 50-year-old Carson man spends 3 weeks on a ventilator and goes home in time for Easter. 

:0

https://t.co/SsYT55e5MJ",LosAngeleno,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,Great move by @HiltonHotels &amp; @Marriott to help those who are on the front lines of getting us healthy so we can all travel again and travel better. https://t.co/58as3zgLU7,Travel_Fairness,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"A compelling case study by @techrepublic which explains why @mcdonalds, @CVS and @Marriott are winning in #DigitalTransformation: https://t.co/y1N0lgfVfd https://t.co/fQ1AhPyZDU",Codifyd,Marriott International Inc. Class A,MAR,@Marriott
2020-04-14,"My tv is possessed in my @CourtyardHotels hotel room. Shuts off, buffers forever, and just doesnt work. My ass is tired after a 13 hour shift and I gotta deal with this. Thanks @Marriott
#tired #nurse",indogal66,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Domestic violence is surging -- click to demand hotels like @hiltonhotels, @Marriott, @Hyatt and others offer shelter to those who need it! https://t.co/Qd5g3q9ZKu",Flightwoman,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"#Homeless people need different types of #shelter than most #nonprofit providers are able to give. Hotels chains like @holidayinn, @HiltonHotels, and @Marriott have an important role to play - providing isolated sheltering options to stop the spread. #HomelessCantStayHome #CSR https://t.co/k5XL7L65xF",ProfShumate,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,#NYC hotel handing out food to homeless in midtown 👏🏾👏🏾👏🏾. This is why I’m a lifetime platinum member with @Marriott—I love the brand. https://t.co/3djymsYAC6 via @nypost @MarriottBonvoy,IamJohnBurnett,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"The Hilton &amp; @Marriott have donates hotel rooms for medical workers responding to coronavirus

https://t.co/EyMRqpyJpx",thebigtime,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,That's it. I am never staying at an @Marriott hotel again. @Apple are looking good though! https://t.co/kjKxPrcvSC,CaseyClaire77,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,Just wanted to take a minute to give a shout out to @AmericanExpress @Chase &amp; @Marriott for taking care of 1st responders during this Pandemic https://t.co/aAVwLBfSfk,IrishSQL,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Mahalo @Marriott for providing free Rooms for Responders including in New York City, New Orleans, Chicago, Detroit, Los Angeles, Las Vegas, D.C., and Newark in collaboration with the American College of Emergency Physicians and the Emergency Nurses Association.",KCCEPC,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"A few weeks ago I tweeted negatively about @Marriott and their response about my cancellation due to horrible circumstance. Credit where credit is due, they have looked at this again and have been super lovely. Thank you!",themaidmarian,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"“All the [@Marriott] executives… they get paid millions every year, and we just get a few dollars. We give our soul to give our best for our company. I try hard to make the rooms beautiful for guests so they will come back. It’s not fair. Marriott doesn’t care about us.” https://t.co/U0C3FTuunY",averagejenn,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Hey @Marriott @MarriottBonvoy this is wrong on some many levels. What does your Mormon god have to say about greed? What about caring for others, like your employees? https://t.co/OmZZSkvC92",nnyc,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,Cruise lines are now extending cancelling through all summer and fall itineraries. @CruiseNorwegian (-13.35%) is still on our #stock short list. @Marriott (-3.96%) is also on our #stocks short list. We’re #financialmovers and we’re shorting,FinancialMovers,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Domestic violence is surging -- click to demand hotels like @hiltonhotels, @Marriott, @Hyatt and others offer shelter to those who need it! https://t.co/7rMGfzRK75",EdmundWriter,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Domestic violence is surging -- click to demand hotels like @hiltonhotels, @Marriott, @Hyatt and others offer shelter to those who need it! https://t.co/duR0QlMCGE",httpDianne,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,Interesting article from @MBonvoyAssist @Marriott has put together filled with virtual travel experiences. I have a feeling some of you are missing stepping on an airplane or into a hotel lobby as much as I am #Travel #travelfromhome #girlslovetravel https://t.co/F9HrNlDtwL,thearachel,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"The pandemic has presented signatories of the Business Roundtable pledge with an opportunity to match their rhetoric to our new, painful reality. Some have failed miserably, none more so than @Marriott:
https://t.co/w5oS02WpmO",JakeRosenfeld1,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"This is great to read. Thank you, @Marriott &amp; @BestWestern. https://t.co/OeiMct11UC",JenaFox,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,Dear @Marriott - you ROCK. https://t.co/5KhzWMXWXB,tamilu40,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,The Hotel Trust Index analysis of 100 of the world's top hotel brands was taken to identify which brand has the highest level of consumer trust. Top spot went to Marriott. Congrats. #hotels #travel #Marriott @Marriott @SabrinaBhangoo @MarriottBonvoy @barrychoi,JimByersTravel,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,FREE ROOMS! Hilton @Marriott is donating free hotel rooms for medical workers responding to #COVID19 crisis. This equates to them donating over $10M in hotel stays. THANKS for Living United! https://t.co/DkTRxTV6i8 via @usatoday,myvsuw,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,".@Marriott doesn't care about people's well-being. expecting us to continue with a seminar this summer despite attendees not being able to attend, and making negotiations a nightmare. Marriott must think we can magically rid the world of #covid19 before summer",mind_morphotic,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"I like stories of corporations doing good things in times of crisis. Thank you @Marriott for taking care of our #healthcareworkers. It isn't home, but at least they don't have to worry about taking the virus home to their loved ones on top of all this. 
https://t.co/G9yIBlPFqs",mtgnw,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Governor @GavinNewsom As we enter our 5th week of lockdown, still can't get a motel voucher. Case worker told me they have 3 conference calls a day.

Californians have been here before with wildfires. What is the problem?

@Marriott will you open your doors?

No #ShelterInPlace",SparkleConnect,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"An ER doc from Chicago on our National Response Zoom last nite tells us that the top Hotels are ""working to provide shelter"" for health care workers to keep their families safe - for $199/nite.  Thanks @Marriott #COVID19",lwelkowi,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"and boom goes the cancellations for @CarnivalCruise @SouthwestAir and @Marriott sigh, maybe next year. All my vacation plans this half of the year have been shot, well most of my cancellations....still waiting on SW to call me back.",Jeremy_Typo,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"“We give our soul to give our best for our company."" said @Marriott room cleaner Maria Bautista. ""I try hard to make the rooms beautiful for guests so they will come back. It’s not fair. Marriott doesn’t care about us.” https://t.co/qvlplb6jrm",MartyLeary1,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"“Power concedes nothing without a demand. It never did and it never will.”
-Frederick Douglass
@Marriott needs to do right by its workers.  https://t.co/E3DbHjOoLi",anandanand,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"“The company [@Marriott]has been making billions and billions of dollars, and a lot of that money doesn’t go to pay workers,” he added. “I thought there was going to be a moment where they say, ‘OK, we are going to help you.’” https://t.co/qvlplbnUiU",MartyLeary1,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"""They just say: ‘We don’t need you. You are on your own,’” said William Gonzalez, 47, who was laid off last month from his job at an employee cafeteria at a @Marriott hotel in San Francisco, leaving his family unable to pay rent."" https://t.co/qvlplb6jrm",MartyLeary1,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"I’m proud of @iCIMS’ recent partnership with @Marriott to help their affected employees quickly find new jobs with companies like @Amazon, @HomeDepot, @Kroger, @Shipt and more. https://t.co/mx0V1tmCbW",lucaslynnie1,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,We’re proud to share that we’ve partnered with @Marriott  to help connect their employees affected by recent job loss to rapidly #hiring organizations within our customer base. See the result➡️https://t.co/17JuRxc8e2 https://t.co/6OJDj9E7j6,iCIMS,Marriott International Inc. Class A,MAR,@Marriott
2020-04-13,"Arne Sorenson, CEO of @Marriott exemplifies empathetic #leadership. Taking care of people and taking care of the bottom line are NOT mutually exclusive. Indeed leaders need #Empathy now more than ever.  #MondayThoughts on @Forbes https://t.co/rUQJttaC9Z",margiewarrell,Marriott International Inc. Class A,MAR,@Marriott
